id,verdict,flags,layer,zone,row,encoded,read,form,confidence,for_this_zone,alternatives,fragment,note,quote,notes_seen,notes_changing,changes_the_figure,variants_held,unheld_exception,effects
01093,agree,,or/multnomah/gresham,TR,setback_front_ft,10,10,feet,clear,True,Front Porch: 8 ft. | Garage: 20 ft.,"Single Detached Dwelling, Duplex, Triplex, and Quadplex: LDR-54, LDR-74, TLDR4, and TR4 -- Front Facade/Wall: 10 ft.5",,or/multnomah/gresham/4.0100.residential.txt#L400,7,1,True,0,True,"[5] Marks this 10 ft. cell: min 5 ft (max 25 ft) from the end of a Minor Access Street, for plexes."
01094,agree,,or/multnomah/gresham,TR,setback_garage_entrance_ft,20,20,feet,clear,True,Street Side Garage Access: 20 ft. | Front Facade/Wall: 10 ft.,"Single Detached Dwelling, Duplex, Triplex, and Quadplex: LDR-54, LDR-74, TLDR4, and TR4 -- Garage: 20 ft.",,or/multnomah/gresham/4.0100.residential.txt#L400,7,0,False,0,False,
01095,agree,,or/multnomah/gresham,TR,setback_side_ft,5,5,feet,clear,True,Zero Lot Line Option: 6 in. on zero / 6 ft. other | Common Wall: NA,"Single Detached Dwelling, Duplex, Triplex, and Quadplex: LDR-54, LDR-74, TLDR4, and TR4 -- Interior Side: 5 ft.",,or/multnomah/gresham/4.0100.residential.txt#L400,7,0,False,0,False,
01096,agree,,or/multnomah/gresham,TR,setback_rear_ft,15.0,15,feet,clear,True,"Rear With Alley: 8 ft. | Townhouse row, TR Rear No Alley: 15 ft.","Single Detached Dwelling, Duplex, Triplex, and Quadplex: LDR-54, LDR-74, TLDR4, and TR4 -- Rear No Alley: 15 ft.",,or/multnomah/gresham/4.0100.residential.txt#L400,7,1,True,1,False,"[2] Double-frontage lot: the rear yard is a front yard (10 ft), unless that frontage is an alley/accessway."
01098,agree,,or/multnomah/gresham,TR,setback_rear_ft [abuts_alley],8.0,8,feet,clear,True,"Rear No Alley: 15 ft. | Townhouse row, TR Rear With Alley: 8 ft.","Single Detached Dwelling, Duplex, Triplex, and Quadplex: LDR-54, LDR-74, TLDR4, and TR4 -- Rear With Alley: 8 ft.",,"or/multnomah/gresham/4.0100.residential.txt#L393-L397,L399-L400",7,0,False,1,False,
01099,agree,,or/multnomah/gresham,TR,setback_street_side_ft,10,10,feet,clear,True,Street Side Porch: 8 ft. | Street Side Garage Access: 20 ft.,"Single Detached Dwelling, Duplex, Triplex, and Quadplex: LDR-54, LDR-74, TLDR4, and TR4 -- Street Side Wall: 10 ft.",,or/multnomah/gresham/4.0100.residential.txt#L400,7,0,False,0,False,
01100,agree,,or/multnomah/gresham,TR,min_lot_sqft,4000,4000,square feet,clear,True,"Duplex row (TR): 4,000 sq. ft. | Townhouse row (TR): None","B. Minimum Lot Size2 -- All other uses: TR 4,000 sq. ft.",,or/multnomah/gresham/4.0100.residential.txt#L243,12,1,True,1,False,[2] A Lot of Record smaller than the minimum may still be developed for any use permitted in the district.
01101,agree,,or/multnomah/gresham,TR,min_density_du_per_acre,6.22,6.22,units per acre,clear,True,"TR Maximum Net Density, All other uses: 18.15 under 1.5 acres / 14.52 at 1.5 acres or greater",C. Minimum Net Density3 -- All uses except Manufactured Dwelling Parks: TR 6.22 units per acre4,,"or/multnomah/gresham/4.0100.residential.txt#L233-L234,L244-L246",12,2,True,0,True,"[3] Minimum density does not apply to affordable housing development (Section 10.1700). | [4] Waived for a partition of a parent parcel of 20,000 net sq ft or less in LDR-5, LDR-7 and TR."
01102,agree,,or/multnomah/gresham,TR,max_density_du_per_acre [unit_lots],25,25,units per acre,clear,True,"Duplex, Triplex, Quadplex, Cottage Cluster row (TR): None | All other uses row (TR): 18.15 under 1.5 acres, 14.52 at 1.5 acres or greater",D. Maximum Net Density6 -- Townhouse: TR 25 units per acre,,"or/multnomah/gresham/4.0100.residential.txt#L233-L234,L250,L257",12,1,True,1,False,"[6] A density bonus applies to affordable housing development (Section 10.1700), lifting the 25 du/ac cap."
01103,agree,noted,or/multnomah/gresham,TR,max_height_ft,35,35,feet,clear,True,All other uses row (TR): 35 ft.,H. Maximum Building Height11 -- Townhouse: TR 35 ft.,"Cited line is the Townhouse row; a quadplex on one lot falls under All other uses, which prints the same 35 ft in this zone.",or/multnomah/gresham/4.0100.residential.txt#L332,12,1,True,0,True,[11] A height bonus applies to affordable housing development (Section 10.1700).
01104,agree,,or/multnomah/gresham,TR,min_frontage_ft,35,35,feet,clear,True,"Townhouse row, interior (TR): 16 ft. | Corner lots, All other uses (TR): 40 ft. as measured from the corner radius end point",G. Minimum Street Frontage9 / 1. Minimum Street Frontage: Interior lots -- All other uses: TR 35 ft.,,or/multnomah/gresham/4.0100.residential.txt#L314,12,1,True,3,False,[9] A reduction below the minimum frontage may be approved in LDR-7/LDR-5/TR/TLDR under Section 10.1520.
01105,agree,,or/multnomah/gresham,TR,min_frontage_ft [unit_lots],16,16,feet,clear,True,"All other uses, interior lots, TR: 35 ft. | Corner lots, All other uses, TR: 40 ft.",G. Minimum Street Frontage9 / 1. Minimum Street Frontage: Interior lots - Townhouse   16 ft.   16 ft.   16 ft.   None   None   16 ft.   None (TR = 3rd column),,or/multnomah/gresham/4.0100.residential.txt#L313,12,0,False,3,False,
01106,agree,,or/multnomah/gresham,TR,min_frontage_ft [corner_lot],40,40,feet,clear,True,"Corner lots, Townhouse row, TR: None | Interior lots, All other uses, TR: 35 ft. | note 10's 25 ft / 32 ft if it were read onto the TR cell","2. Minimum Street Frontage: Corner lots - All other uses, TR column: ""40 ft. as measured from the corner radius end point to the property corner.""",,"or/multnomah/gresham/4.0100.residential.txt#L315,L319",12,0,False,3,False,
01107,agree,,or/multnomah/gresham,TR,min_lot_width_ft,35,35,feet,clear,True,"Townhouse row, interior, TR: 16 ft. | Corner lot, Triplex/Quadplex row, TR: 40 ft. | All other uses, interior, TR: 35 ft.","E. Minimum Lot Width: 1. Width at building line: Interior lot - Duplex, Triplex, Quadplex, and Cottage Cluster   35 ft.   40 ft.   35 ft.   16 ft.   16 ft.   16 ft.7   60 ft. (TR = 3rd column)",,or/multnomah/gresham/4.0100.residential.txt#L274,12,0,False,3,False,
01108,agree,,or/multnomah/gresham,TR,min_lot_width_ft [unit_lots],16,16,feet,clear,True,"Duplex/Triplex/Quadplex row, interior, TR: 35 ft. | Townhouse, corner lot, TR: 20 ft.",1. Width at building line: Interior lot - Townhouse   16 ft.   16 ft.   16 ft.   16 ft.   16 ft.   16 ft.7   16 ft. (TR = 3rd column),,or/multnomah/gresham/4.0100.residential.txt#L277,12,0,False,3,False,
01109,agree,,or/multnomah/gresham,TR,min_lot_width_ft [corner_lot],40,40,feet,clear,True,"Townhouse, corner lot, TR: 20 ft. | Duplex, corner lot, TR: 40 ft. | Triplex/Quadplex, interior lot, TR: 35 ft.","2. Width at building line: Corner lot - Triplex, Quadplex, and Cottage Cluster   40 ft.   40 ft.   40 ft.   20 ft.   70 ft.   70 ft.   70 ft. (TR = 3rd column)",,"or/multnomah/gresham/4.0100.residential.txt#L279,L283-L285",12,0,False,3,False,
01110,agree,,or/multnomah/gresham,TR,min_lot_width_ft [corner_lot+unit_lots],20,20,feet,clear,True,"Triplex/Quadplex, corner lot, TR: 40 ft. | Townhouse, interior lot, TR: 16 ft.",2. Width at building line: Corner lot - Townhouse   20 ft.   20 ft.   20 ft.   20 ft.   20 ft.   See table note 8   20 ft. (TR = 3rd column),,"or/multnomah/gresham/4.0100.residential.txt#L279,L286",12,0,False,3,False,
01203,agree,,or/multnomah/gresham,MDR-12,setback_front_ft,10,10,feet,clear,True,"Townhouse row, MDR-12/OFR/MDR-24, Front Facade/Wall: 10 ft. | Front Porch column, same row: 10 ft.","Single Detached Dwelling, Duplex, Triplex, and Quadplex / MDR-12, OFR and MDR-24 - Front Facade/Wall column: ""10 ft.""",,or/multnomah/gresham/4.0100.residential.txt#L403,7,1,True,0,True,"[5] at the end of a Minor Access Street: min 5 ft, max 25 ft (marker printed on the LDR/TR and cottage-cluster rows)"
01204,agree,,or/multnomah/gresham,MDR-12,setback_garage_entrance_ft,20,20,feet,clear,True,"Townhouse row, MDR-12/OFR/MDR-24, Garage: 20 ft. | Street Side Garage column, same row: 20 ft.","Single Detached Dwelling, Duplex, Triplex, and Quadplex / MDR-12, OFR and MDR-24 - Garage column: ""20 ft.""",,or/multnomah/gresham/4.0100.residential.txt#L403,7,0,False,0,False,
01205,agree,,or/multnomah/gresham,MDR-12,setback_side_ft,10,10,feet,clear,True,"Townhouse row, MDR-12/OFR/MDR-24, Interior Side: 5 ft. | Common Wall column, same row: NA","Single Detached Dwelling, Duplex, Triplex, and Quadplex / MDR-12, OFR and MDR-24 - Interior Side column: ""10 ft.""",,or/multnomah/gresham/4.0100.residential.txt#L403,7,0,False,1,False,
01206,agree,,or/multnomah/gresham,MDR-12,setback_side_ft [unit_lots],5,5,feet,clear,True,"Single Detached/Duplex/Triplex/Quadplex row, same districts, Interior Side: 10 ft. | Common Wall column, Townhouse row: NA","Townhouse / MDR-12, OFR, and MDR-24 - Interior Side column: ""5 ft.""",,"or/multnomah/gresham/4.0100.residential.txt#L405,L408-L409",7,0,False,1,False,
01207,agree,,or/multnomah/gresham,MDR-12,setback_rear_ft,15,15,feet,clear,True,"Rear With Alley Access column, same row: NA | Townhouse row, same districts, Rear No Alley: 10 ft.","Single Detached Dwelling, Duplex, Triplex, and Quadplex / MDR-12, OFR and MDR-24 - Rear No Alley column: ""15 ft.""",,or/multnomah/gresham/4.0100.residential.txt#L403,7,1,True,2,False,[2] double-frontage lot: the rear yard becomes a front yard unless that frontage is an alley or accessway
01208,agree,,or/multnomah/gresham,MDR-12,setback_rear_ft [unit_lots],10,10,feet,clear,True,"Rear With Alley Access column, Townhouse row: 8 ft. | Quadplex row, same districts, Rear No Alley: 15 ft.","Townhouse / MDR-12, OFR, and MDR-24 - Rear No Alley column: ""10 ft.""",,"or/multnomah/gresham/4.0100.residential.txt#L405,L408-L409",7,1,True,2,False,[2] double-frontage lot: the rear yard becomes a front yard unless that frontage is an alley or accessway
01209,agree,,or/multnomah/gresham,MDR-12,setback_rear_ft [abuts_alley+unit_lots],8,8,feet,clear,True,"Rear No Alley column, Townhouse row: 10 ft. | Quadplex row, same districts, Rear With Alley Access: NA","Townhouse / MDR-12, OFR, and MDR-24 - Rear With Alley Access column: ""8 ft.""",,"or/multnomah/gresham/4.0100.residential.txt#L405,L408-L409",7,0,False,2,False,
01210,agree,,or/multnomah/gresham,MDR-12,setback_street_side_ft,20,20,feet,clear,True,"Street Side Porch column, same row: 20 ft. | Townhouse row, same districts, Street Side: 8 ft.","Single Detached Dwelling, Duplex, Triplex, and Quadplex / MDR-12, OFR and MDR-24 - Street Side column: ""20 ft.""",,or/multnomah/gresham/4.0100.residential.txt#L403,7,0,False,1,False,
01211,agree,,or/multnomah/gresham,MDR-12,setback_street_side_ft [unit_lots],8,8,feet,clear,True,"Street Side Porch column, Townhouse row: 8 ft. | Quadplex row, same districts, Street Side: 20 ft.","Townhouse / MDR-12, OFR, and MDR-24 - Street Side column: ""8 ft.""",,"or/multnomah/gresham/4.0100.residential.txt#L405,L408-L409",7,0,False,1,False,
01212,agree,,or/multnomah/gresham,MDR-12,min_lot_sqft,3600,3600,square feet,clear,True,"Duplex row, MDR-12: 3,600 sq. ft. | Townhouse row, MDR-12: None | A. Minimum Site Size, Multi-family, MDR-12: 7,200 sq. ft.","B. Minimum Lot Size2 - All other uses   5,000 sq. ft.   7,000 sq. ft.   4,000 sq. ft.   None   3,600 sq. ft.   None   3,600 sq. ft. (MDR-12 = 5th column)",,or/multnomah/gresham/4.0100.residential.txt#L243,12,1,True,1,False,[2] a Lot of Record below the minimum lot size may still be developed for any use permitted in the district
01213,agree,,or/multnomah/gresham,MDR-12,min_density_du_per_acre,8.71,8.71,units per acre,clear,True,"Manufactured Dwelling Parks row, MDR-12: 3.78 units per acre | D. Maximum Net Density, All other uses, MDR-12: 12.1 units per acre","C. Minimum Net Density3 - All uses except Manufactured Dwelling Parks, MDR-12 column: ""8.71 units per acre""",,"or/multnomah/gresham/4.0100.residential.txt#L233-L234,L244-L246",12,1,True,0,True,[3] minimum density does not apply to affordable housing development (Sec 10.1700)
01214,agree,,or/multnomah/gresham,MDR-12,max_density_du_per_acre [unit_lots],25,25,units per acre,clear,True,"Duplex, Triplex, Quadplex, Cottage Cluster row, MDR-12: None | All other uses, MDR-12: 12.1 units per acre | Manufactured dwelling parks, MDR-12: 8.71 units per acre",D. Maximum Net Density6 - Townhouse   25 units per acre   25 units per acre   25 units per acre   25 units per acre   25 units per acre   24.2 (MDR-24)   25 (MDR-12 = 5th column),,"or/multnomah/gresham/4.0100.residential.txt#L233-L234,L250,L257",12,1,True,1,False,[6] affordable housing gets a density bonus above the printed maximum (Sec 10.1700)
01215,agree,noted,or/multnomah/gresham,MDR-12,max_height_ft,35,35,feet,clear,True,"All other uses row, MDR-12: 35 ft.",H. Maximum Building Height11 - Townhouse   35 ft.12   35 ft.   35 ft.   35 ft.   35 ft.   35 ft.   35 ft. (MDR-12 = 5th column),"The cited line is the Townhouse row; a quadplex on one lot falls under 'All other uses', which is also 35 ft. in MDR-12, so the figure is unaffected.",or/multnomah/gresham/4.0100.residential.txt#L332,12,1,True,0,True,[11] affordable housing gets a height bonus above the printed 35 ft (Sec 10.1700)
01216,agree,,or/multnomah/gresham,MDR-12,min_frontage_ft,45,45,feet,clear,True,"Townhouse row, interior lots, MDR-12: None | Corner lots, All other uses, MDR-12: 45 ft.",1. Minimum Street Frontage: Interior lots - All other uses   35 ft.   40 ft.   35 ft.   35 ft.   45 ft.   45 ft.   NA (MDR-12 = 5th column),,or/multnomah/gresham/4.0100.residential.txt#L314,12,0,False,3,False,
01217,agree,,or/multnomah/gresham,MDR-12,min_frontage_ft [corner_lot],45,45,feet,clear,True,"Corner lots, Townhouse row, MDR-12: None | Interior lots, All other uses, MDR-12: 45 ft.","2. Minimum Street Frontage: Corner lots - All other uses, MDR-12 column: ""45 ft.""",,"or/multnomah/gresham/4.0100.residential.txt#L315,L319",12,0,False,3,False,
01218,agree,,or/multnomah/gresham,MDR-12,min_lot_width_ft,16,16,feet,clear,True,"Townhouse row, interior, MDR-12: 16 ft. | All other uses, interior, MDR-12: 65 ft. | Corner lot, Triplex/Quadplex, MDR-12: 70 ft.","1. Width at building line: Interior lot - Duplex, Triplex, Quadplex, and Cottage Cluster   35 ft.   40 ft.   35 ft.   16 ft.   16 ft.   16 ft.7   60 ft. (MDR-12 = 5th column)",,or/multnomah/gresham/4.0100.residential.txt#L274,12,0,False,3,False,
01219,agree,,or/multnomah/gresham,MDR-12,min_lot_width_ft [unit_lots],16,16,feet,clear,True,"Duplex/Triplex/Quadplex row, interior, MDR-12: 16 ft. | Townhouse, corner lot, MDR-12: 20 ft.",1. Width at building line: Interior lot - Townhouse   16 ft.   16 ft.   16 ft.   16 ft.   16 ft.   16 ft.7   16 ft. (MDR-12 = 5th column),,or/multnomah/gresham/4.0100.residential.txt#L277,12,0,False,3,False,
01220,agree,,or/multnomah/gresham,MDR-12,min_lot_width_ft [corner_lot],70,70,feet,clear,True,"Townhouse, corner lot, MDR-12: 20 ft. | Duplex, corner lot, MDR-12: 70 ft. | Triplex/Quadplex, interior lot, MDR-12: 16 ft.","2. Width at building line: Corner lot - Triplex, Quadplex, and Cottage Cluster   40 ft.   40 ft.   40 ft.   20 ft.   70 ft.   70 ft.   70 ft. (MDR-12 = 5th column)",,"or/multnomah/gresham/4.0100.residential.txt#L279,L283-L285",12,0,False,3,False,
01221,agree,,or/multnomah/gresham,MDR-12,min_lot_width_ft [corner_lot+unit_lots],20,20,feet,clear,True,"Triplex/Quadplex, corner lot, MDR-12: 70 ft. | Townhouse, interior lot, MDR-12: 16 ft.",2. Width at building line: Corner lot - Townhouse   20 ft.   20 ft.   20 ft.   20 ft.   20 ft.   See table note 8   20 ft. (MDR-12 = 5th column),,"or/multnomah/gresham/4.0100.residential.txt#L279,L286",12,0,False,3,False,
01222,agree,,or/multnomah/gresham,MDR-24,setback_front_ft,10,10,feet,clear,True,"Townhouse row, MDR-12/OFR/MDR-24, Front Facade/Wall: 10 ft. | Front Porch column, same row: 10 ft.","Single Detached Dwelling, Duplex, Triplex, and Quadplex / MDR-12, OFR and MDR-24 - Front Facade/Wall column: ""10 ft.""",,or/multnomah/gresham/4.0100.residential.txt#L403,7,1,True,0,True,"[5] at the end of a Minor Access Street: min 5 ft, max 25 ft (marker printed on the LDR/TR and cottage-cluster rows)"
01223,agree,,or/multnomah/gresham,MDR-24,setback_garage_entrance_ft,20,20,feet,clear,True,"Townhouse row, MDR-12/OFR/MDR-24, Garage: 20 ft. | Street Side Garage column, same row: 20 ft.","Single Detached Dwelling, Duplex, Triplex, and Quadplex / MDR-12, OFR and MDR-24 - Garage column: ""20 ft.""",,or/multnomah/gresham/4.0100.residential.txt#L403,7,0,False,0,False,
01224,agree,,or/multnomah/gresham,MDR-24,setback_side_ft,10,10,feet,clear,True,"Townhouse row, MDR-12/OFR/MDR-24, Interior Side: 5 ft. | Common Wall column, same row: NA","Single Detached Dwelling, Duplex, Triplex, and Quadplex / MDR-12, OFR and MDR-24 - Interior Side column: ""10 ft.""",,or/multnomah/gresham/4.0100.residential.txt#L403,7,0,False,1,False,
01225,agree,,or/multnomah/gresham,MDR-24,setback_side_ft [unit_lots],5,5,feet,clear,True,"Single Detached/Duplex/Triplex/Quadplex row, same districts, Interior Side: 10 ft. | Common Wall column, Townhouse row: NA","Townhouse / MDR-12, OFR, and MDR-24 - Interior Side column: ""5 ft.""",,"or/multnomah/gresham/4.0100.residential.txt#L405,L408-L409",7,0,False,1,False,
01226,agree,,or/multnomah/gresham,MDR-24,setback_rear_ft,15,15,feet,clear,True,"Rear With Alley Access column, same row: NA | Townhouse row, same districts, Rear No Alley: 10 ft.","Single Detached Dwelling, Duplex, Triplex, and Quadplex / MDR-12, OFR and MDR-24 - Rear No Alley column: ""15 ft.""",,or/multnomah/gresham/4.0100.residential.txt#L403,7,1,True,2,False,[2] double-frontage lot: the rear yard becomes a front yard unless that frontage is an alley or accessway
01227,agree,,or/multnomah/gresham,MDR-24,setback_rear_ft [unit_lots],10,10,feet,clear,True,"Rear With Alley Access column, Townhouse row: 8 ft. | Quadplex row, same districts, Rear No Alley: 15 ft.","Townhouse / MDR-12, OFR, and MDR-24 - Rear No Alley column: ""10 ft.""",,"or/multnomah/gresham/4.0100.residential.txt#L405,L408-L409",7,1,True,2,False,[2] double-frontage lot: the rear yard becomes a front yard unless that frontage is an alley or accessway
01228,agree,,or/multnomah/gresham,MDR-24,setback_rear_ft [abuts_alley+unit_lots],8,8,feet,clear,True,"Rear No Alley column, Townhouse row: 10 ft. | Quadplex row, same districts, Rear With Alley Access: NA","Townhouse / MDR-12, OFR, and MDR-24 - Rear With Alley Access column: ""8 ft.""",,"or/multnomah/gresham/4.0100.residential.txt#L405,L408-L409",7,0,False,2,False,
